Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
2020-10-17;2020-10-18;111397,50;44768,75;14693,75;40522,00;55233,50;4698,25;160460,00;351603,75;155417,25;236654,75;21730,25;39646,00
2020-10-18;2020-10-19;111127,75;42624,25;85523,50;283041,75;70019,25;4503,25;159963,50;300539,25;75134,50;129965,00;28067,25;38216,00
2020-10-19;2020-10-20;111107,50;42471,75;48455,75;130056,50;80327,25;4811,00;160792,00;382393,00;189240,75;261050,75;32932,50;39068,00
2020-10-20;2020-10-21;109714,75;39960,00;110049,25;391982,50;72833,75;4682,25;160510,25;353796,25;143007,50;162753,00;32821,00;38935,75
2020-10-21;2020-10-22;110253,75;38769,00;91492,00;500383,00;56764,00;4549,25;156919,50;321797,75;116396,50;144157,75;30836,00;39082,75
2020-10-22;2020-10-23;110125,75;38856,00;136708,75;525521,50;85527,25;4124,00;153886,50;304987,50;109869,75;155440,75;25730,75;38768,75
2020-10-23;2020-10-24;111058,00;40784,25;102612,50;215131,25;41691,75;4278,25;176134,50;365577,50;196584,25;223055,00;30580,25;33434,50
2020-10-24;2020-10-25;111571,25;42592,00;120555,50;421175,00;74522,50;3985,25;190377,50;193726,25;42404,50;98095,25;20751,25;36213,25
2020-10-25;2020-10-26;115679,75;43319,50;141164,50;482956,00;81120,00;4143,00;183393,50;179976,75;30896,25;91159,75;31241,25;31240,00
2020-10-26;2020-10-27;110785,25;41139,00;106342,00;263603,00;24548,50;4176,75;191202,00;344591,00;112625,25;185253,25;27705,75;39055,00
2020-10-27;2020-10-28;110859,50;46184,00;133358,25;497062,75;61886,25;4299,00;191774,50;325398,25;80984,00;156210,75;28238,00;37606,50
2020-10-28;2020-10-29;110007,25;45891,75;126722,00;550388,50;59781,50;4157,25;189213,50;311644,25;73499,00;139645,25;27301,75;37423,75
2020-10-29;2020-10-30;110230,50;45605,75;112986,00;560315,00;51510,00;4290,00;188670,00;310430,00;71173,75;158275,25;25985,00;34139,75
2020-10-30;2020-10-31;109211,25;48853,75;101637,00;537097,50;21802,75;4424,50;171581,25;311935,75;66512,75;141868,50;23949,50;41200,75
2020-10-31;2020-11-01;104581,00;47434,50;75457,50;248653,25;72026,50;4240,00;160997,25;298355,75;36394,25;121148,00;16608,75;40380,75
2020-11-01;2020-11-02;104252,00;45006,00;132068,75;472507,00;28483,75;3963,00;157596,25;108754,50;32439,75;90792,75;23415,75;39321,25
2020-11-02;2020-11-03;102184,00;43545,75;137653,00;725414,25;47711,75;3873,50;143841,00;187874,50;61709,25;116039,25;34922,25;39148,75
2020-11-03;2020-11-04;103038,50;47226,75;123456,75;361260,25;54480,00;4142,25;155817,00;297868,25;130850,75;200649,00;32682,25;38337,25
2020-11-04;2020-11-05;104032,25;48595,50;110663,25;272126,25;65823,25;4448,50;159256,25;348659,50;181076,75;247573,75;30382,75;39378,75
2020-11-05;2020-11-06;104498,75;47234,00;103771,50;235872,50;89900,25;4521,75;160853,50;367676,25;168905,75;253365,25;29748,00;37636,00
2020-11-06;2020-11-07;108075,00;45002,00;22763,25;141792,00;77392,25;4716,25;162955,00;360518,50;192821,00;261705,00;28965,50;37568,25
2020-11-07;2020-11-08;113103,25;42301,75;17561,75;124832,00;93949,50;4799,00;163327,25;349279,25;96903,00;193211,50;26924,00;36908,25
2020-11-08;2020-11-09;112624,50;39452,50;28397,75;78004,75;77813,75;4956,75;163413,75;359898,75;102331,50;169857,25;28742,50;35984,00
2020-11-09;2020-11-10;108666,00;41885,75;27314,50;69365,25;54917,25;5137,00;163630,00;367960,50;259334,25;291737,00;34564,75;38371,50
2020-11-10;2020-11-11;112909,75;43594,75;20905,25;59858,00;33883,00;5107,75;163933,25;378478,25;284893,00;330725,75;35060,25;37740,25
2020-11-11;2020-11-12;111334,75;41752,25;27982,50;38568,50;22231,75;5208,75;163402,75;385892,50;254553,25;329464,25;35538,25;38550,25
2020-11-12;2020-11-13;108891,50;39883,50;98606,25;247628,00;39616,25;5336,25;162852,75;365698,50;183306,25;245395,75;27150,25;36208,50
2020-11-13;2020-11-14;109674,25;38579,25;73972,25;237324,00;58064,25;5184,25;162859,25;377458,75;174172,25;259754,00;25812,00;36629,25
2020-11-14;2020-11-15;110027,50;37523,25;75473,50;255468,50;70228,50;4702,25;160958,00;313159,50;68798,50;173151,00;14638,25;35329,50
2020-11-15;2020-11-16;108614,00;33932,75;138872,75;590632,00;66227,50;4420,00;150425,25;103972,50;41364,25;111712,00;26781,50;33428,75
2020-11-16;2020-11-17;108476,00;37885,25;136509,75;551906,00;41229,50;4795,75;154565,25;251732,25;93068,50;170569,00;24325,25;35555,00
2020-11-17;2020-11-18;108796,75;37429,75;135161,50;460995,00;37238,50;4679,50;154997,50;334354,00;117851,25;210044,50;25937,25;36147,75
2020-11-18;2020-11-19;106300,00;35565,25;143403,00;396745,50;70571,25;4558,00;155609,75;336371,75;97711,00;190008,75;30656,50;36107,25
2020-11-19;2020-11-20;109473,50;34595,75;113758,25;670118,00;25106,00;4658,75;152456,50;262745,25;96259,25;151515,00;29965,75;33655,75
2020-11-20;2020-11-21;110684,25;38841,50;88603,25;250014,50;51354,25;5109,50;161338,75;349587,00;151978,00;274727,75;28538,25;36363,25
2020-11-21;2020-11-22;109064,50;35120,50;111846,50;563543,00;50461,50;5291,50;150637,75;198225,00;77030,25;164535,00;19629,50;35431,75
2020-11-22;2020-11-23;109195,25;30111,25;128268,75;467518,75;45217,00;5095,50;150554,50;236932,00;91118,75;162876,00;28136,00;34934,50
2020-11-23;2020-11-24;109762,50;35288,00;135481,75;325825,50;44120,75;5036,75;158155,25;359297,25;194681,50;298791,00;28225,00;27625,00
2020-11-24;2020-11-25;109177,50;39448,00;126949,25;266060,75;35956,00;5182,25;152502,50;383530,50;232756,25;309356,00;31367,25;28097,00
2020-11-25;2020-11-26;110265,00;38940,50;83262,75;208739,50;40715,25;5360,75;156250,00;366038,25;292015,75;337049,50;31943,50;36396,50
2020-11-26;2020-11-27;110826,00;39800,25;41494,00;139176,00;25073,50;5260,75;163406,25;381339,50;299517,75;370231,25;34525,00;38863,75
2020-11-27;2020-11-28;111608,25;37403,25;19208,50;38497,00;33990,75;5441,50;164402,50;397439,00;318424,00;364814,00;30516,50;37571,00
2020-11-28;2020-11-29;111385,75;32808,25;55021,25;114964,50;26876,50;5434,25;164555,00;366426,50;193129,00;318203,25;22275,25;37736,75
2020-11-29;2020-11-30;110399,50;31740,75;22860,50;83118,75;40761,25;5263,25;168833,50;318445,25;188227,50;299337,75;26064,50;37392,75
2020-11-30;2020-12-01;110635,50;32714,50;91982,50;189582,00;46622,50;5133,75;179187,25;353873,50;288337,25;332630,50;27164,25;39663,25
2020-12-01;2020-12-02;109793,25;34822,75;68546,50;120925,25;9000,25;5273,50;182638,25;358502,00;308259,50;342265,75;37590,50;32748,25
2020-12-02;2020-12-03;110516,75;40152,75;36379,00;60584,75;18459,75;5171,75;190539,00;382114,75;323474,50;365528,00;36241,25;33044,25
2020-12-03;2020-12-04;109513,00;36286,00;128249,00;343543,00;13312,25;5295,75;182023,25;348677,50;210510,75;329059,25;27701,00;35356,50
2020-12-04;2020-12-05;108869,00;32933,50;129601,50;446336,00;20901,25;5403,25;178677,25;330148,50;156869,50;287278,50;28626,75;37895,75
2020-12-05;2020-12-06;110131,75;30567,50;57281,50;182096,00;23598,50;5489,75;194603,75;359740,00;180167,50;306189,00;19324,25;37655,75
2020-12-06;2020-12-07;109639,00;33596,50;47513,25;183728,25;16028,25;5205,75;190886,25;355348,50;153497,50;295401,75;22471,75;37925,75
2020-12-07;2020-12-08;109397,25;35491,25;99380,00;261711,50;17002,75;5169,50;185727,75;367355,25;236969,75;324838,25;28351,25;37933,00
2020-12-08;2020-12-09;108614,00;35436,75;30024,25;118292,25;32690,00;5191,00;195707,50;389553,50;312065,00;336710,75;26056,00;38635,75
2020-12-09;2020-12-10;109397,50;37737,25;40839,75;68075,75;8210,50;5247,25;195832,50;388163,75;335755,00;363900,00;33043,00;40508,00
2020-12-10;2020-12-11;110685,25;40925,50;34536,75;43482,50;8140,25;5303,75;195700,75;381854,00;306936,75;364866,25;38772,00;40524,00
2020-12-11;2020-12-12;111701,25;35125,25;126314,50;279475,75;14133,00;5530,50;189551,75;352316,50;204361,25;331594,00;32176,00;39750,75
2020-12-12;2020-12-13;111422,50;34638,50;68365,25;154298,00;12798,75;5464,75;191138,25;350818,25;161585,00;277009,00;26024,25;39275,50
2020-12-13;2020-12-14;111222,25;30209,75;49514,00;111413,00;12173,25;5322,00;195011,75;351553,25;107161,25;253073,50;20754,00;39451,75
2020-12-14;2020-12-15;110819,75;30539,50;135986,50;388850,75;31359,25;5225,50;186051,50;340976,25;133266,50;241195,25;24710,50;38775,50
2020-12-15;2020-12-16;110785,25;33250,50;77306,75;244068,00;14608,75;5274,25;190869,50;359951,50;227720,25;285414,75;35232,00;37453,50
2020-12-16;2020-12-17;111278,25;33850,25;82644,50;180992,75;31058,75;4968,75;193982,00;356136,25;222532,00;281151,00;31203,25;37942,25
2020-12-17;2020-12-18;111958,25;34410,25;137093,25;410131,50;24423,75;4953,25;183230,50;323438,75;139204,75;228858,25;29354,50;38668,25
2020-12-18;2020-12-19;111770,25;33471,50;141498,50;348824,25;45065,75;5127,00;187991,75;313370,75;98817,50;218110,75;23823,75;37601,75
2020-12-19;2020-12-20;110732,00;33111,00;134256,25;436580,75;40196,75;5401,50;186151,00;188845,00;82375,00;166146,00;28584,50;38596,75
2020-12-20;2020-12-21;111425,50;29819,00;131937,25;273403,75;21624,50;5197,75;191198,50;232774,75;65351,25;182042,75;23907,00;38083,75
2020-12-21;2020-12-22;110749,50;28020,50;125120,75;432661,00;25029,50;5085,50;191078,25;225726,00;66969,50;194918,25;32137,00;37728,25
2020-12-22;2020-12-23;110556,25;31620,00;100961,25;623587,25;14380,25;4412,50;177976,50;181976,75;65787,00;158203,75;28696,25;35870,75
2020-12-23;2020-12-24;110937,25;32252,50;41464,25;253374,75;11278,50;4930,50;193066,25;261193,25;95871,00;201228,50;27712,75;38583,25
2020-12-24;2020-12-25;110656,00;33619,75;129306,75;416512,00;17251,00;5060,50;188178,75;114619,50;44942,75;127802,75;32635,50;36621,00
2020-12-25;2020-12-26;110317,75;35477,00;71142,25;180361,75;23132,50;5027,25;194445,75;143172,50;42389,00;146635,50;30016,50;35733,00
2020-12-26;2020-12-27;108305,25;34041,50;110256,25;445701,25;28870,75;4939,00;188796,50;89026,75;45456,75;122126,00;16089,75;34589,25
2020-12-27;2020-12-28;107714,00;30533,25;80837,75;826620,00;22971,00;4086,75;161713,75;81724,00;39214,25;98864,00;28907,25;31984,00
2020-12-28;2020-12-29;110517,75;33025,50;29848,50;285880,75;17645,50;5119,25;193734,75;213336,00;78339,00;188222,50;22646,00;37967,00
2020-12-29;2020-12-30;110058,25;34546,50;23583,50;293258,75;23559,75;5594,50;183120,50;223851,25;78190,75;208480,50;26342,25;38347,75
2020-12-30;2020-12-31;110307,50;31818,75;84544,50;382021,75;34405,75;5496,25;188923,50;206642,25;91137,25;200375,25;31971,25;38626,00
2020-12-31;2021-01-01;111094,25;29295,25;66120,50;247896,25;37855,25;5358,50;191487,50;233444,25;99592,25;194720,50;28229,25;39028,25
2021-01-01;2021-01-02;110112,00;28269,25;13474,25;65249,75;21192,00;5275,25;195666,50;276328,75;78581,50;196830,25;15701,50;39606,25
2021-01-02;2021-01-03;110519,75;27521,25;17009,50;71100,50;15589,25;5237,75;195200,50;302726,50;89078,00;212355,50;23108,50;38556,50
2021-01-03;2021-01-04;109997,50;28044,00;102594,25;328777,25;6517,75;5254,50;182543,75;242822,00;82678,25;153456,00;19298,00;39798,50
2021-01-04;2021-01-05;109856,25;30566,50;121213,50;267579,25;5208,00;5168,50;181652,00;326060,75;166210,25;258370,25;33111,75;39157,25
2021-01-05;2021-01-06;109330,00;31960,75;139903,25;225979,75;5835,75;5166,50;187232,50;350859,50;202273,25;276137,25;33680,25;39125,25
2021-01-06;2021-01-07;109318,25;30974,25;87956,75;138300,75;6877,75;5067,50;194866,25;342088,50;230374,75;279710,50;19980,25;39491,25
2021-01-07;2021-01-08;110928,75;33209,25;23912,00;119468,00;7819,75;5103,50;195907,50;357439,50;260275,00;304699,25;38033,25;40289,25
2021-01-08;2021-01-09;110742,50;33332,25;22332,75;99094,25;8855,25;5143,25;195701,25;355263,50;259503,25;326689,25;37302,00;39980,00
2021-01-09;2021-01-10;110664,50;30619,50;7733,25;57284,75;15080,25;5054,75;194086,25;348125,25;235810,75;281146,50;26977,25;39988,25
2021-01-10;2021-01-11;110483,75;28477,00;80347,00;158789,25;28325,75;4971,25;190999,25;329901,25;164835,25;234618,00;16826,00;38344,75
2021-01-11;2021-01-12;108637,00;28352,75;118596,25;531637,75;21469,25;4851,00;184433,50;315505,75;159987,00;216395,75;29303,75;38881,25
2021-01-12;2021-01-13;107965,75;28305,75;121897,00;595807,50;11320,75;4850,50;183692,25;277909,25;166150,75;213052,50;33105,00;38888,25
2021-01-13;2021-01-14;108130,75;29625,75;142071,00;685727,75;22802,75;4966,25;181346,75;279968,25;144614,50;184923,75;17363,00;37331,75
2021-01-14;2021-01-15;108993,00;33483,75;64318,00;275798,25;11918,50;4772,75;194004,75;347284,50;215265,25;276963,50;33315,75;37810,00
2021-01-15;2021-01-16;109829,00;36376,75;22063,50;143372,25;21538,50;4886,75;196470,00;382543,50;244309,50;316355,25;37864,75;38291,75
2021-01-16;2021-01-17;110589,25;32183,50;64267,00;107737,25;14319,25;4878,75;195655,00;375467,00;166394,50;288589,00;13067,50;38130,00
2021-01-17;2021-01-18;109692,75;28246,00;55629,50;80457,00;14345,75;4921,00;195686,25;352897,00;165208,00;257944,75;18024,00;37301,25
2021-01-18;2021-01-19;109805,00;30062,50;114409,50;401531,25;11257,25;4752,50;193546,75;371084,50;168582,50;261837,00;24844,50;38691,75
2021-01-19;2021-01-20;108834,75;32501,75;114677,00;678009,00;11082,50;4916,75;191415,75;319618,00;153745,50;173246,25;27131,50;41901,00
2021-01-20;2021-01-21;108588,75;32659,75;140039,00;743188,25;34970,00;4975,50;179632,25;231282,50;113902,50;152105,25;22271,25;38699,25
2021-01-21;2021-01-22;108268,50;28803,75;108599,50;828752,75;41607,25;4557,00;180778,75;191438,75;100326,25;139625,50;24712,00;36159,75
2021-01-22;2021-01-23;109142,00;30887,50;124228,25;528598,25;37981,00;4634,25;181665,25;286751,50;112474,75;217309,00;27406,50;37546,75
2021-01-23;2021-01-24;109615,50;32898,25;60408,50;183475,25;22616,00;5018,25;193863,00;380840,00;119145,75;200866,50;19772,50;37644,50
2021-01-24;2021-01-25;108894,25;31574,50;5967,75;175800,25;23564,00;5017,25;191495,25;368476,75;133726,50;201494,75;15775,75;38172,25
2021-01-25;2021-01-26;109140,50;32616,50;28213,75;115158,00;25454,75;4942,00;195081,25;380234,50;242969,75;297431,25;31914,50;38751,00
2021-01-26;2021-01-27;109387,25;34313,25;34350,00;309711,75;21945,25;4916,50;195806,50;377644,00;235235,50;267396,50;31756,75;37318,00
2021-01-27;2021-01-28;107986,00;36218,00;70127,00;264853,50;22483,00;4990,25;195732,25;383429,75;222326,00;272100,00;28994,50;37223,00
2021-01-28;2021-01-29;108391,25;35657,75;52039,00;231922,25;14641,25;5053,50;195511,25;375371,75;206824,50;266646,50;27820,75;36476,00
2021-01-29;2021-01-30;109120,75;39304,50;148180,75;415714,00;28835,75;5086,75;193793,25;362361,75;98843,00;193212,25;21431,00;37363,25
2021-01-30;2021-01-31;108389,50;39787,25;24917,50;200002,25;22969,00;5149,50;195818,25;336165,50;87695,50;199340,75;32460,00;37410,75
2021-01-31;2021-02-01;109299,50;35491,00;32065,00;161377,25;42022,50;5023,25;196095,00;332547,50;84610,50;171446,00;14759,50;36669,75
2021-02-01;2021-02-02;109660,50;35619,75;49379,75;201357,50;26954,00;5008,25;195711,50;338113,25;208044,25;265702,25;36896,50;36119,25
2021-02-02;2021-02-03;108193,75;36314,75;34889,25;204220,25;22504,75;4628,75;195015,25;337352,50;201962,50;278598,25;27158,50;35104,50
2021-02-03;2021-02-04;108125,00;39039,00;147738,25;429464,00;15555,50;4621,50;193657,25;316225,75;111558,75;208759,25;29196,00;35925,25
2021-02-04;2021-02-05;106090,75;37562,75;134666,75;243521,25;60938,75;4751,75;178682,75;324271,50;154716,75;247412,50;30974,75;36132,50
2021-02-05;2021-02-06;108921,50;35968,50;155331,00;250801,75;31500,00;4878,00;181332,50;332199,00;118803,00;244120,00;28427,25;37207,25
2021-02-06;2021-02-07;107748,75;36062,25;132743,00;573700,75;21464,00;4992,25;187326,00;162272,25;67771,25;157907,75;16315,25;36430,25
2021-02-07;2021-02-08;106310,50;37736,25;88328,75;689040,00;15086,00;4518,00;175413,50;135463,25;75805,00;149343,00;18100,75;36146,50
2021-02-08;2021-02-09;106832,00;44032,00;126317,75;392608,50;19907,25;4650,50;188627,50;316373,50;151537,00;255282,25;31536,00;38093,50
2021-02-09;2021-02-10;106505,75;45116,75;132616,50;122315,25;10698,00;4555,00;194469,50;359242,75;233606,25;313186,75;35279,75;38997,00
2021-02-10;2021-02-11;106340,50;44693,25;87845,75;135765,50;13740,25;4737,00;196086,25;369778,00;231657,75;326429,25;34712,00;38750,75
2021-02-11;2021-02-12;102344,00;42645,75;44436,50;95894,25;27657,50;4597,25;196072,00;358195,50;236306,00;332924,50;28435,75;37713,75
2021-02-12;2021-02-13;107946,50;41087,75;69424,25;229485,00;46726,50;4734,75;196144,25;325515,75;216522,25;332374,75;23034,25;38430,25
2021-02-13;2021-02-14;108358,75;38765,75;22130,00;195058,75;61228,25;4698,00;196363,00;319250,25;169651,25;292142,75;21865,25;39443,00
2021-02-14;2021-02-15;107863,00;36447,75;112618,25;267390,25;72528,75;4695,50;195684,75;286692,50;101909,25;223030,75;9824,25;39863,75
2021-02-15;2021-02-16;107793,25;36371,25;100746,00;476714,00;34010,50;4683,75;189803,50;322565,50;141012,25;267067,25;30056,50;39691,75
2021-02-16;2021-02-17;108087,25;40723,50;93296,00;298451,75;39628,75;4843,75;192232,00;347121,00;126344,25;268003,00;27038,75;34174,75
2021-02-17;2021-02-18;107504,00;42325,25;125924,25;484101,50;59901,75;4824,50;193214,25;274991,75;90748,25;219205,75;17492,00;34046,00
2021-02-18;2021-02-19;106965,75;41716,50;142444,25;428302,75;94679,75;5001,75;190210,25;253569,50;84186,75;209538,00;21911,00;35606,25
2021-02-19;2021-02-20;101887,00;35861,00;137342,50;363847,75;107116,25;5093,00;183131,25;251418,00;88540,50;214315,00;32544,75;35437,25
2021-02-20;2021-02-21;100684,50;34601,00;139227,00;358131,00;137849,75;4950,00;189495,00;135419,25;44302,50;129670,75;11049,50;33781,50
2021-02-21;2021-02-22;99953,00;35517,00;81108,25;291985,25;152905,50;4064,00;190372,00;149755,75;46817,25;128630,75;17758,00;33227,50
2021-02-22;2021-02-23;100225,00;33815,50;94207,25;245524,75;125480,50;4570,50;193839,50;244480,75;91101,00;229740,50;21622,75;35096,25
2021-02-23;2021-02-24;99365,00;35281,75;101981,75;313505,00;126513,00;4480,00;192741,25;228753,25;70789,00;194581,00;23826,50;35099,25
2021-02-24;2021-02-25;103409,50;36194,75;149448,75;371099,50;144053,00;3879,00;186752,25;221716,50;48385,75;139201,00;28398,00;34276,75
2021-02-25;2021-02-26;108804,75;36652,25;114372,00;264223,50;154900,75;3978,75;189769,75;245925,25;66964,50;176794,00;28449,25;34511,00
2021-02-26;2021-02-27;109067,25;35488,50;79467,00;241247,50;92717,50;4259,50;193082,25;259686,50;62072,00;210520,00;21153,00;35711,50
2021-02-27;2021-02-28;108969,00;36297,00;30268,25;162085,50;100200,00;4878,50;194573,25;242357,00;49265,00;187816,00;15009,50;37544,00
2021-02-28;2021-03-01;108115,75;35847,25;14875,50;121472,25;149660,00;4754,50;193732,25;228113,00;59943,00;156254,00;12510,75;37250,00
2021-03-01;2021-03-02;108236,75;33950,75;9046,75;84004,50;141959,75;4928,75;194836,50;329002,50;110599,00;252934,00;32286,25;37784,50
2021-03-02;2021-03-03;107471,75;35662,25;23542,75;70664,50;173407,75;4598,25;194534,50;343411,50;132268,25;285734,00;29884,50;37157,00
2021-03-03;2021-03-04;108697,00;36963,50;13352,00;132095,75;120232,25;4393,50;194430,00;348764,75;164728,00;279425,75;29021,75;36814,75
2021-03-04;2021-03-05;109950,00;37935,00;68991,75;172453,00;71688,50;4737,50;194354,75;351772,00;134107,50;269714,00;29982,25;37856,75
2021-03-05;2021-03-06;110513,00;37256,50;34355,50;151498,00;113190,00;5003,75;195211,00;345686,25;109547,00;275989,50;20432,00;37964,00
2021-03-06;2021-03-07;110707,25;36164,50;71954,25;200343,50;167991,50;5208,50;191537,75;299532,50;77602,50;192133,00;20512,75;39002,25
2021-03-07;2021-03-08;109298,75;32925,75;90472,00;274027,75;135577,75;5256,75;191752,50;282200,50;70115,00;185208,50;9625,25;37816,50
2021-03-08;2021-03-09;109462,00;34216,50;20866,00;60420,00;154724,00;4844,25;195679,25;382460,50;164422,00;280590,00;31484,50;36525,25
2021-03-09;2021-03-10;108260,50;36406,25;20939,00;73106,75;111267,00;5025,50;195689,50;368210,75;219850,00;303278,50;27257,75;38446,00
2021-03-10;2021-03-11;108542,00;36855,25;102060,00;239138,00;102330,00;4948,25;192890,00;312624,00;140465,25;242350,75;22091,25;38368,50
2021-03-11;2021-03-12;104897,75;34230,00;124590,25;885523,50;62538,25;4713,25;182048,00;96444,50;72138,00;124049,25;27055,50;37830,50
2021-03-12;2021-03-13;107199,00;35225,75;136020,75;839607,25;120188,00;4530,00;182163,25;90806,00;55179,00;112320,25;30791,75;35862,00
